,普通,温泉,都会,7:48:00,7:49:00,7:49:30,7:50:30,7:51:00,7:52:00,7:52:30,7:53:30,7:54:00,7:55:00,7:55:30,7:56:30,7:57:00,7:58:00,7:58:30,7:59:30,8:00:00,8:01:30,8:01:50,8:03:20,8:03:40,8:05:10,8:05:40,8:07:40,8:08:00,8:10:00,8:10:20,8:12:20,8:12:40,8:14:40
,普通,町中,都会,7:52:00,7:53:00,7:53:30,7:54:30,7:55:00,7:56:00,7:56:30,7:57:30,7:58:00,7:59:00,7:59:30,8:00:30,8:01:00,8:02:00,8:02:30,8:03:30,,,,,,,,,,,,,,
,急行,温泉,都会,8:00:00,8:01:00,,8:02:00,,8:03:00,,8:04:00,,8:05:00,,8:06:00,8:06:30,8:07:30,,8:08:30,8:09:00,8:10:30,,8:12:00,,8:13:30,8:14:00,8:16:00,,8:18:00,,8:20:00,,8:22:00
,普通,温泉,都会,8:03:00,8:04:00,8:04:30,8:05:30,8:06:00,8:07:00,8:07:30,8:08:30,8:09:00,8:10:00,8:10:30,8:11:30,8:12:00,8:13:00,8:13:30,8:14:30,8:15:00,8:16:30,8:16:50,8:18:20,8:18:40,8:20:10,8:20:40,8:22:40,8:23:00,8:25:00,8:25:20,8:27:20,8:27:40,8:29:40
,普通,町中,都会,8:07:00,8:08:00,8:08:30,8:09:30,8:10:00,8:11:00,8:11:30,8:12:30,8:13:00,8:14:00,8:14:30,8:15:30,8:16:00,8:17:00,8:17:30,8:18:30,,,,,,,,,,,,,,
,急行,温泉,都会,8:15:00,8:16:00,,8:17:00,,8:18:00,,8:19:00,,8:20:00,,8:21:00,8:21:30,8:22:30,,8:23:30,8:24:00,8:25:30,,8:27:00,,8:28:30,8:29:00,8:31:00,,8:33:00,,8:35:00,,8:37:00
,普通,温泉,都会,8:18:00,8:19:00,8:19:30,8:20:30,8:21:00,8:22:00,8:22:30,8:23:30,8:24:00,8:25:00,8:25:30,8:26:30,8:27:00,8:28:00,8:28:30,8:29:30,8:30:00,8:31:30,8:31:50,8:33:20,8:33:40,8:35:10,8:35:40,8:37:40,8:38:00,8:40:00,8:40:20,8:42:20,8:42:40,8:44:40
,普通,町中,都会,8:22:00,8:23:00,8:23:30,8:24:30,8:25:00,8:26:00,8:26:30,8:27:30,8:28:00,8:29:00,8:29:30,8:30:30,8:31:00,8:32:00,8:32:30,8:33:30,,,,,,,,,,,,,,
,急行,温泉,都会,8:30:00,8:31:00,,8:32:00,,8:33:00,,8:34:00,,8:35:00,,8:36:00,8:36:30,8:37:30,,8:38:30,8:39:00,8:40:30,,8:42:00,,8:43:30,8:44:00,8:46:00,,8:48:00,,8:50:00,,8:52:00
,普通,温泉,都会,8:33:00,8:34:00,8:34:30,8:35:30,8:36:00,8:37:00,8:37:30,8:38:30,8:39:00,8:40:00,8:40:30,8:41:30,8:42:00,8:43:00,8:43:30,8:44:30,8:45:00,8:46:30,8:46:50,8:48:20,8:48:40,8:50:10,8:50:40,8:52:40,8:53:00,8:55:00,8:55:20,8:57:20,8:57:40,8:59:40
,普通,町中,都会,8:37:00,8:38:00,8:38:30,8:39:30,8:40:00,8:41:00,8:41:30,8:42:30,8:43:00,8:44:00,8:44:30,8:45:30,8:46:00,8:47:00,8:47:30,8:48:30,,,,,,,,,,,,,,
,急行,温泉,都会,8:45:00,8:46:00,,8:47:00,,8:48:00,,8:49:00,,8:50:00,,8:51:00,8:51:30,8:52:30,,8:53:30,8:54:00,8:55:30,,8:57:00,,8:58:30,8:59:00,9:01:00,,9:03:00,,9:05:00,,9:07:00
,普通,温泉,都会,8:48:00,8:49:00,8:49:30,8:50:30,8:51:00,8:52:00,8:52:30,8:53:30,8:54:00,8:55:00,8:55:30,8:56:30,8:57:00,8:58:00,8:58:30,8:59:30,9:00:00,9:01:30,9:01:50,9:03:20,9:03:40,9:05:10,9:05:40,9:07:40,9:08:00,9:10:00,9:10:20,9:12:20,9:12:40,9:14:40
,普通,町中,都会,8:52:00,8:53:00,8:53:30,8:54:30,8:55:00,8:56:00,8:56:30,8:57:30,8:58:00,8:59:00,8:59:30,9:00:30,9:01:00,9:02:00,9:02:30,9:03:30,,,,,,,,,,,,,,
,急行,温泉,都会,9:00:00,9:01:00,,9:02:00,,9:03:00,,9:04:00,,9:05:00,,9:06:00,9:06:30,9:07:30,,9:08:30,9:09:00,9:10:30,,9:12:00,,9:13:30,9:14:00,9:16:00,,9:18:00,,9:20:00,,9:22:00
,普通,温泉,都会,9:03:00,9:04:00,9:04:30,9:05:30,9:06:00,9:07:00,9:07:30,9:08:30,9:09:00,9:10:00,9:10:30,9:11:30,9:12:00,9:13:00,9:13:30,9:14:30,9:15:00,9:16:30,9:16:50,9:18:20,9:18:40,9:20:10,9:20:40,9:22:40,9:23:00,9:25:00,9:25:20,9:27:20,9:27:40,9:29:40
,普通,町中,都会,9:07:00,9:08:00,9:08:30,9:09:30,9:10:00,9:11:00,9:11:30,9:12:30,9:13:00,9:14:00,9:14:30,9:15:30,9:16:00,9:17:00,9:17:30,9:18:30,,,,,,,,,,,,,,
,急行,温泉,都会,9:15:00,9:16:00,,9:17:00,,9:18:00,,9:19:00,,9:20:00,,9:21:00,9:21:30,9:22:30,,9:23:30,9:24:00,9:25:30,,9:27:00,,9:28:30,9:29:00,9:31:00,,9:33:00,,9:35:00,,9:37:00
,普通,温泉,都会,9:18:00,9:19:00,9:19:30,9:20:30,9:21:00,9:22:00,9:22:30,9:23:30,9:24:00,9:25:00,9:25:30,9:26:30,9:27:00,9:28:00,9:28:30,9:29:30,9:30:00,9:31:30,9:31:50,9:33:20,9:33:40,9:35:10,9:35:40,9:37:40,9:38:00,9:40:00,9:40:20,9:42:20,9:42:40,9:44:40
,普通,町中,都会,9:22:00,9:23:00,9:23:30,9:24:30,9:25:00,9:26:00,9:26:30,9:27:30,9:28:00,9:29:00,9:29:30,9:30:30,9:31:00,9:32:00,9:32:30,9:33:30,,,,,,,,,,,,,,
,急行,温泉,都会,9:30:00,9:31:00,,9:32:00,,9:33:00,,9:34:00,,9:35:00,,9:36:00,9:36:30,9:37:30,,9:38:30,9:39:00,9:40:30,,9:42:00,,9:43:30,9:44:00,9:46:00,,9:48:00,,9:50:00,,9:52:00
,普通,温泉,都会,9:33:00,9:34:00,9:34:30,9:35:30,9:36:00,9:37:00,9:37:30,9:38:30,9:39:00,9:40:00,9:40:30,9:41:30,9:42:00,9:43:00,9:43:30,9:44:30,9:45:00,9:46:30,9:46:50,9:48:20,9:48:40,9:50:10,9:50:40,9:52:40,9:53:00,9:55:00,9:55:20,9:57:20,9:57:40,9:59:40
,普通,町中,都会,9:37:00,9:38:00,9:38:30,9:39:30,9:40:00,9:41:00,9:41:30,9:42:30,9:43:00,9:44:00,9:44:30,9:45:30,9:46:00,9:47:00,9:47:30,9:48:30,,,,,,,,,,,,,,
,急行,温泉,都会,9:45:00,9:46:00,,9:47:00,,9:48:00,,9:49:00,,9:50:00,,9:51:00,9:51:30,9:52:30,,9:53:30,9:54:00,9:55:30,,9:57:00,,9:58:30,9:59:00,10:01:00,,10:03:00,,10:05:00,,10:07:00
,普通,温泉,都会,9:48:00,9:49:00,9:49:30,9:50:30,9:51:00,9:52:00,9:52:30,9:53:30,9:54:00,9:55:00,9:55:30,9:56:30,9:57:00,9:58:00,9:58:30,9:59:30,10:00:00,10:01:30,10:01:50,10:03:20,10:03:40,10:05:10,10:05:40,10:07:40,10:08:00,10:10:00,10:10:20,10:12:20,10:12:40,10:14:40
,普通,町中,都会,9:52:00,9:53:00,9:53:30,9:54:30,9:55:00,9:56:00,9:56:30,9:57:30,9:58:00,9:59:00,9:59:30,10:00:30,10:01:00,10:02:00,10:02:30,10:03:30,,,,,,,,,,,,,,
,急行,温泉,都会,10:00:00,10:01:00,,10:02:00,,10:03:00,,10:04:00,,10:05:00,,10:06:00,10:06:30,10:07:30,,10:08:30,10:09:00,10:10:30,,10:12:00,,10:13:30,10:14:00,10:16:00,,10:18:00,,10:20:00,,10:22:00
,普通,温泉,都会,10:03:00,10:04:00,10:04:30,10:05:30,10:06:00,10:07:00,10:07:30,10:08:30,10:09:00,10:10:00,10:10:30,10:11:30,10:12:00,10:13:00,10:13:30,10:14:30,10:15:00,10:16:30,10:16:50,10:18:20,10:18:40,10:20:10,10:20:40,10:22:40,10:23:00,10:25:00,10:25:20,10:27:20,10:27:40,10:29:40
,普通,町中,都会,10:07:00,10:08:00,10:08:30,10:09:30,10:10:00,10:11:00,10:11:30,10:12:30,10:13:00,10:14:00,10:14:30,10:15:30,10:16:00,10:17:00,10:17:30,10:18:30,,,,,,,,,,,,,,
,急行,温泉,都会,10:15:00,10:16:00,,10:17:00,,10:18:00,,10:19:00,,10:20:00,,10:21:00,10:21:30,10:22:30,,10:23:30,10:24:00,10:25:30,,10:27:00,,10:28:30,10:29:00,10:31:00,,10:33:00,,10:35:00,,10:37:00
,普通,温泉,都会,10:18:00,10:19:00,10:19:30,10:20:30,10:21:00,10:22:00,10:22:30,10:23:30,10:24:00,10:25:00,10:25:30,10:26:30,10:27:00,10:28:00,10:28:30,10:29:30,10:30:00,10:31:30,10:31:50,10:33:20,10:33:40,10:35:10,10:35:40,10:37:40,10:38:00,10:40:00,10:40:20,10:42:20,10:42:40,10:44:40
,普通,町中,都会,10:22:00,10:23:00,10:23:30,10:24:30,10:25:00,10:26:00,10:26:30,10:27:30,10:28:00,10:29:00,10:29:30,10:30:30,10:31:00,10:32:00,10:32:30,10:33:30,,,,,,,,,,,,,,
,急行,温泉,都会,10:30:00,10:31:00,,10:32:00,,10:33:00,,10:34:00,,10:35:00,,10:36:00,10:36:30,10:37:30,,10:38:30,10:39:00,10:40:30,,10:42:00,,10:43:30,10:44:00,10:46:00,,10:48:00,,10:50:00,,10:52:00
,普通,温泉,都会,10:33:00,10:34:00,10:34:30,10:35:30,10:36:00,10:37:00,10:37:30,10:38:30,10:39:00,10:40:00,10:40:30,10:41:30,10:42:00,10:43:00,10:43:30,10:44:30,10:45:00,10:46:30,10:46:50,10:48:20,10:48:40,10:50:10,10:50:40,10:52:40,10:53:00,10:55:00,10:55:20,10:57:20,10:57:40,10:59:40
,普通,町中,都会,10:37:00,10:38:00,10:38:30,10:39:30,10:40:00,10:41:00,10:41:30,10:42:30,10:43:00,10:44:00,10:44:30,10:45:30,10:46:00,10:47:00,10:47:30,10:48:30,,,,,,,,,,,,,,
,急行,温泉,都会,10:45:00,10:46:00,,10:47:00,,10:48:00,,10:49:00,,10:50:00,,10:51:00,10:51:30,10:52:30,,10:53:30,10:54:00,10:55:30,,10:57:00,,10:58:30,10:59:00,11:01:00,,11:03:00,,11:05:00,,11:07:00
,普通,温泉,都会,10:48:00,10:49:00,10:49:30,10:50:30,10:51:00,10:52:00,10:52:30,10:53:30,10:54:00,10:55:00,10:55:30,10:56:30,10:57:00,10:58:00,10:58:30,10:59:30,11:00:00,11:01:30,11:01:50,11:03:20,11:03:40,11:05:10,11:05:40,11:07:40,11:08:00,11:10:00,11:10:20,11:12:20,11:12:40,11:14:40
,普通,町中,都会,10:52:00,10:53:00,10:53:30,10:54:30,10:55:00,10:56:00,10:56:30,10:57:30,10:58:00,10:59:00,10:59:30,11:00:30,11:01:00,11:02:00,11:02:30,11:03:30,,,,,,,,,,,,,,
,急行,温泉,都会,11:00:00,11:01:00,,11:02:00,,11:03:00,,11:04:00,,11:05:00,,11:06:00,11:06:30,11:07:30,,11:08:30,11:09:00,11:10:30,,11:12:00,,11:13:30,11:14:00,11:16:00,,11:18:00,,11:20:00,,11:22:00
,普通,温泉,都会,11:03:00,11:04:00,11:04:30,11:05:30,11:06:00,11:07:00,11:07:30,11:08:30,11:09:00,11:10:00,11:10:30,11:11:30,11:12:00,11:13:00,11:13:30,11:14:30,11:15:00,11:16:30,11:16:50,11:18:20,11:18:40,11:20:10,11:20:40,11:22:40,11:23:00,11:25:00,11:25:20,11:27:20,11:27:40,11:29:40
,普通,町中,都会,11:07:00,11:08:00,11:08:30,11:09:30,11:10:00,11:11:00,11:11:30,11:12:30,11:13:00,11:14:00,11:14:30,11:15:30,11:16:00,11:17:00,11:17:30,11:18:30,,,,,,,,,,,,,,
,急行,温泉,都会,11:15:00,11:16:00,,11:17:00,,11:18:00,,11:19:00,,11:20:00,,11:21:00,11:21:30,11:22:30,,11:23:30,11:24:00,11:25:30,,11:27:00,,11:28:30,11:29:00,11:31:00,,11:33:00,,11:35:00,,11:37:00
,普通,温泉,都会,11:18:00,11:19:00,11:19:30,11:20:30,11:21:00,11:22:00,11:22:30,11:23:30,11:24:00,11:25:00,11:25:30,11:26:30,11:27:00,11:28:00,11:28:30,11:29:30,11:30:00,11:31:30,11:31:50,11:33:20,11:33:40,11:35:10,11:35:40,11:37:40,11:38:00,11:40:00,11:40:20,11:42:20,11:42:40,11:44:40
,普通,町中,都会,11:22:00,11:23:00,11:23:30,11:24:30,11:25:00,11:26:00,11:26:30,11:27:30,11:28:00,11:29:00,11:29:30,11:30:30,11:31:00,11:32:00,11:32:30,11:33:30,,,,,,,,,,,,,,
,急行,温泉,都会,11:30:00,11:31:00,,11:32:00,,11:33:00,,11:34:00,,11:35:00,,11:36:00,11:36:30,11:37:30,,11:38:30,11:39:00,11:40:30,,11:42:00,,11:43:30,11:44:00,11:46:00,,11:48:00,,11:50:00,,11:52:00
,普通,温泉,都会,11:33:00,11:34:00,11:34:30,11:35:30,11:36:00,11:37:00,11:37:30,11:38:30,11:39:00,11:40:00,11:40:30,11:41:30,11:42:00,11:43:00,11:43:30,11:44:30,11:45:00,11:46:30,11:46:50,11:48:20,11:48:40,11:50:10,11:50:40,11:52:40,11:53:00,11:55:00,11:55:20,11:57:20,11:57:40,11:59:40
,普通,町中,都会,11:37:00,11:38:00,11:38:30,11:39:30,11:40:00,11:41:00,11:41:30,11:42:30,11:43:00,11:44:00,11:44:30,11:45:30,11:46:00,11:47:00,11:47:30,11:48:30,,,,,,,,,,,,,,
,急行,温泉,都会,11:45:00,11:46:00,,11:47:00,,11:48:00,,11:49:00,,11:50:00,,11:51:00,11:51:30,11:52:30,,11:53:30,11:54:00,11:55:30,,11:57:00,,11:58:30,11:59:00,12:01:00,,12:03:00,,12:05:00,,12:07:00
,普通,温泉,都会,11:48:00,11:49:00,11:49:30,11:50:30,11:51:00,11:52:00,11:52:30,11:53:30,11:54:00,11:55:00,11:55:30,11:56:30,11:57:00,11:58:00,11:58:30,11:59:30,12:00:00,12:01:30,12:01:50,12:03:20,12:03:40,12:05:10,12:05:40,12:07:40,12:08:00,12:10:00,12:10:20,12:12:20,12:12:40,12:14:40
,普通,町中,都会,11:52:00,11:53:00,11:53:30,11:54:30,11:55:00,11:56:00,11:56:30,11:57:30,11:58:00,11:59:00,11:59:30,12:00:30,12:01:00,12:02:00,12:02:30,12:03:30,,,,,,,,,,,,,,
,急行,温泉,都会,12:00:00,12:01:00,,12:02:00,,12:03:00,,12:04:00,,12:05:00,,12:06:00,12:06:30,12:07:30,,12:08:30,12:09:00,12:10:30,,12:12:00,,12:13:30,12:14:00,12:16:00,,12:18:00,,12:20:00,,12:22:00
,普通,温泉,都会,12:03:00,12:04:00,12:04:30,12:05:30,12:06:00,12:07:00,12:07:30,12:08:30,12:09:00,12:10:00,12:10:30,12:11:30,12:12:00,12:13:00,12:13:30,12:14:30,12:15:00,12:16:30,12:16:50,12:18:20,12:18:40,12:20:10,12:20:40,12:22:40,12:23:00,12:25:00,12:25:20,12:27:20,12:27:40,12:29:40
1,普通,町中,都会,12:07:00,12:08:00,12:08:30,12:09:30,12:10:00,12:11:00,12:11:30,12:12:30,12:13:00,12:14:00,12:14:30,12:15:30,12:16:00,12:17:00,12:17:30,12:18:30,,,,,,,,,,,,,,
101,急行,温泉,都会,12:15:00,12:16:00,,12:17:00,,12:18:00,,12:19:00,,12:20:00,,12:21:00,12:21:30,12:22:30,,12:23:30,12:24:00,12:25:30,,12:27:00,,12:28:30,12:29:00,12:31:00,,12:33:00,,12:35:00,,12:37:00
301,普通,温泉,都会,12:18:00,12:19:00,12:19:30,12:20:30,12:21:00,12:22:00,12:22:30,12:23:30,12:24:00,12:25:00,12:25:30,12:26:30,12:27:00,12:28:00,12:28:30,12:29:30,12:30:00,12:31:30,12:31:50,12:33:20,12:33:40,12:35:10,12:35:40,12:37:40,12:38:00,12:40:00,12:40:20,12:42:20,12:42:40,12:44:40
,普通,町中,都会,12:22:00,12:23:00,12:23:30,12:24:30,12:25:00,12:26:00,12:26:30,12:27:30,12:28:00,12:29:00,12:29:30,12:30:30,12:31:00,12:32:00,12:32:30,12:33:30,,,,,,,,,,,,,,
,急行,温泉,都会,12:30:00,12:31:00,,12:32:00,,12:33:00,,12:34:00,,12:35:00,,12:36:00,12:36:30,12:37:30,,12:38:30,12:39:00,12:40:30,,12:42:00,,12:43:30,12:44:00,12:46:00,,12:48:00,,12:50:00,,12:52:00
,普通,温泉,都会,12:33:00,12:34:00,12:34:30,12:35:30,12:36:00,12:37:00,12:37:30,12:38:30,12:39:00,12:40:00,12:40:30,12:41:30,12:42:00,12:43:00,12:43:30,12:44:30,12:45:00,12:46:30,12:46:50,12:48:20,12:48:40,12:50:10,12:50:40,12:52:40,12:53:00,12:55:00,12:55:20,12:57:20,12:57:40,12:59:40
,普通,町中,都会,12:37:00,12:38:00,12:38:30,12:39:30,12:40:00,12:41:00,12:41:30,12:42:30,12:43:00,12:44:00,12:44:30,12:45:30,12:46:00,12:47:00,12:47:30,12:48:30,,,,,,,,,,,,,,
,急行,温泉,都会,12:45:00,12:46:00,,12:47:00,,12:48:00,,12:49:00,,12:50:00,,12:51:00,12:51:30,12:52:30,,12:53:30,12:54:00,12:55:30,,12:57:00,,12:58:30,12:59:00,13:01:00,,13:03:00,,13:05:00,,13:07:00
,普通,温泉,都会,12:48:00,12:49:00,12:49:30,12:50:30,12:51:00,12:52:00,12:52:30,12:53:30,12:54:00,12:55:00,12:55:30,12:56:30,12:57:00,12:58:00,12:58:30,12:59:30,13:00:00,13:01:30,13:01:50,13:03:20,13:03:40,13:05:10,13:05:40,13:07:40,13:08:00,13:10:00,13:10:20,13:12:20,13:12:40,13:14:40
,普通,町中,都会,12:52:00,12:53:00,12:53:30,12:54:30,12:55:00,12:56:00,12:56:30,12:57:30,12:58:00,12:59:00,12:59:30,13:00:30,13:01:00,13:02:00,13:02:30,13:03:30,,,,,,,,,,,,,,
,急行,温泉,都会,13:00:00,13:01:00,,13:02:00,,13:03:00,,13:04:00,,13:05:00,,13:06:00,13:06:30,13:07:30,,13:08:30,13:09:00,13:10:30,,13:12:00,,13:13:30,13:14:00,13:16:00,,13:18:00,,13:20:00,,13:22:00
,普通,温泉,都会,13:03:00,13:04:00,13:04:30,13:05:30,13:06:00,13:07:00,13:07:30,13:08:30,13:09:00,13:10:00,13:10:30,13:11:30,13:12:00,13:13:00,13:13:30,13:14:30,13:15:00,13:16:30,13:16:50,13:18:20,13:18:40,13:20:10,13:20:40,13:22:40,13:23:00,13:25:00,13:25:20,13:27:20,13:27:40,13:29:40
,普通,町中,都会,13:07:00,13:08:00,13:08:30,13:09:30,13:10:00,13:11:00,13:11:30,13:12:30,13:13:00,13:14:00,13:14:30,13:15:30,13:16:00,13:17:00,13:17:30,13:18:30,,,,,,,,,,,,,,
,急行,温泉,都会,13:15:00,13:16:00,,13:17:00,,13:18:00,,13:19:00,,13:20:00,,13:21:00,13:21:30,13:22:30,,13:23:30,13:24:00,13:25:30,,13:27:00,,13:28:30,13:29:00,13:31:00,,13:33:00,,13:35:00,,13:37:00
,普通,温泉,都会,13:18:00,13:19:00,13:19:30,13:20:30,13:21:00,13:22:00,13:22:30,13:23:30,13:24:00,13:25:00,13:25:30,13:26:30,13:27:00,13:28:00,13:28:30,13:29:30,13:30:00,13:31:30,13:31:50,13:33:20,13:33:40,13:35:10,13:35:40,13:37:40,13:38:00,13:40:00,13:40:20,13:42:20,13:42:40,13:44:40
,普通,町中,都会,13:22:00,13:23:00,13:23:30,13:24:30,13:25:00,13:26:00,13:26:30,13:27:30,13:28:00,13:29:00,13:29:30,13:30:30,13:31:00,13:32:00,13:32:30,13:33:30,,,,,,,,,,,,,,
,急行,温泉,都会,13:30:00,13:31:00,,13:32:00,,13:33:00,,13:34:00,,13:35:00,,13:36:00,13:36:30,13:37:30,,13:38:30,13:39:00,13:40:30,,13:42:00,,13:43:30,13:44:00,13:46:00,,13:48:00,,13:50:00,,13:52:00
