,急行,都会,温泉,12:46:30,12:48:30,,12:50:30,,12:52:30,,12:54:30,12:55:00,12:56:30,,12:58:00,,12:59:30,13:00:00,13:01:00,,13:02:00,13:02:30,13:03:30,,13:04:30,,13:05:30,,13:06:30,,13:07:30,,13:08:30
,普通,都会,町中,,,,,,,,,,,,,,,13:01:00,13:02:00,13:02:30,13:03:30,13:04:00,13:05:00,13:05:30,13:06:30,13:07:00,13:08:00,13:08:30,13:09:30,13:10:00,13:11:00,13:11:30,13:12:30
,普通,都会,温泉,12:51:50,12:53:50,12:54:10,12:56:10,12:56:30,12:58:30,12:58:50,13:00:50,13:01:20,13:02:50,13:03:10,13:04:40,13:05:00,13:06:30,13:07:00,13:08:00,13:08:20,13:09:20,13:09:50,13:10:50,13:11:10,13:12:10,13:12:30,13:13:30,13:13:50,13:14:50,13:15:10,13:16:10,13:16:30,13:17:30
,急行,都会,温泉,13:01:30,13:03:30,,13:05:30,,13:07:30,,13:09:30,13:10:00,13:11:30,,13:13:00,,13:14:30,13:15:00,13:16:00,,13:17:00,13:17:30,13:18:30,,13:19:30,,13:20:30,,13:21:30,,13:22:30,,13:23:30
,普通,都会,町中,,,,,,,,,,,,,,,13:16:00,13:17:00,13:17:30,13:18:30,13:19:00,13:20:00,13:20:30,13:21:30,13:22:00,13:23:00,13:23:30,13:24:30,13:25:00,13:26:00,13:26:30,13:27:30
,普通,都会,温泉,13:06:50,13:08:50,13:09:10,13:11:10,13:11:30,13:13:30,13:13:50,13:15:50,13:16:20,13:17:50,13:18:10,13:19:40,13:20:00,13:21:30,13:22:00,13:23:00,13:23:20,13:24:20,13:24:50,13:25:50,13:26:10,13:27:10,13:27:30,13:28:30,13:28:50,13:29:50,13:30:10,13:31:10,13:31:30,13:32:30
,急行,都会,温泉,13:16:30,13:18:30,,13:20:30,,13:22:30,,13:24:30,13:25:00,13:26:30,,13:28:00,,13:29:30,13:30:00,13:31:00,,13:32:00,13:32:30,13:33:30,,13:34:30,,13:35:30,,13:36:30,,13:37:30,,13:38:30
,普通,都会,町中,,,,,,,,,,,,,,,13:31:00,13:32:00,13:32:30,13:33:30,13:34:00,13:35:00,13:35:30,13:36:30,13:37:00,13:38:00,13:38:30,13:39:30,13:40:00,13:41:00,13:41:30,13:42:30
,普通,都会,温泉,13:21:50,13:23:50,13:24:10,13:26:10,13:26:30,13:28:30,13:28:50,13:30:50,13:31:20,13:32:50,13:33:10,13:34:40,13:35:00,13:36:30,13:37:00,13:38:00,13:38:20,13:39:20,13:39:50,13:40:50,13:41:10,13:42:10,13:42:30,13:43:30,13:43:50,13:44:50,13:45:10,13:46:10,13:46:30,13:47:30
,急行,都会,温泉,13:31:30,13:33:30,,13:35:30,,13:37:30,,13:39:30,13:40:00,13:41:30,,13:43:00,,13:44:30,13:45:00,13:46:00,,13:47:00,13:47:30,13:48:30,,13:49:30,,13:50:30,,13:51:30,,13:52:30,,13:53:30
,普通,都会,町中,,,,,,,,,,,,,,,13:46:00,13:47:00,13:47:30,13:48:30,13:49:00,13:50:00,13:50:30,13:51:30,13:52:00,13:53:00,13:53:30,13:54:30,13:55:00,13:56:00,13:56:30,13:57:30
